enrollee_id,city,city_development_index,gender,relevant_exp,enrolled_university,edu_level,major_discipline,exp,company_size,company_type,last_new_job,training_hours,target,Xgrp
20445,city_102,0.804,Male,Has,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,1,94.0,0,test
26033,city_114,0.926,,No,no_enrollment,High School,,3,,,never,56.0,0,test
24425,city_21,0.624,,No,Full time course,Graduate,STEM,1,,,never,2.0,0,test
15229,city_103,0.92,,Has,Part time course,Masters,STEM,>20,5000-9999,Public Sector,4,11.0,0,test
3035,city_136,0.897,Male,Has,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,>4,122.0,1,test
11615,city_150,0.698,,No,Full time course,High School,,<1,,,never,23.0,0,test
21589,city_114,0.926,Female,No,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,200.0,0,test
11581,city_90,0.698,,Has,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,21.0,0,test
14330,city_115,0.789,Male,No,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,never,17.0,0,test
4329,city_102,0.804,Male,No,no_enrollment,Graduate,STEM,>20,,,>4,29.0,1,test
8986,city_103,0.92,Female,Has,no_enrollment,Graduate,Humanities,3,,,never,12.0,1,test
10760,city_104,0.924,,No,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,78.0,0,test
22804,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,50.0,1,test
17715,city_103,0.92,Female,Has,Part time course,Masters,STEM,17,10000+,Pvt Ltd,1,94.0,0,test
15533,city_42,0.563,,Has,no_enrollment,,,>20,,,>4,128.0,1,test
28625,city_165,0.903,Male,Has,no_enrollment,Graduate,STEM,11,100-500,Funded Startup,2,258.0,1,test
31908,city_103,0.92,Male,Has,no_enrollment,Graduate,Arts,4,,,1,58.0,1,test
7588,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,109.0,0,test
23822,city_149,0.6890000000000001,,Has,no_enrollment,Graduate,STEM,<1,<10,Pvt Ltd,>4,24.0,0,test
15747,city_19,0.682,Male,No,,High School,,<1,,,never,62.0,0,test
4817,city_21,0.624,Female,No,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,6.0,1,test
22977,city_46,0.762,Male,Has,no_enrollment,Graduate,STEM,18,<10,Pvt Ltd,1,50.0,0,test
8269,city_105,0.794,Male,Has,no_enrollment,Graduate,Humanities,2,100-500,Pvt Ltd,2,46.0,1,test
9197,city_21,0.624,Female,Has,no_enrollment,Masters,STEM,3,,,,55.0,1,test
24321,city_102,0.804,Male,Has,Full time course,Graduate,STEM,7,10000+,Public Sector,1,92.0,0,test
23411,city_75,0.939,Male,No,Full time course,Graduate,STEM,2,,,never,61.0,0,test
4461,city_90,0.698,,Has,Full time course,Graduate,STEM,8,10/49,Pvt Ltd,,25.0,1,test
12604,city_11,0.55,Male,Has,no_enrollment,Graduate,STEM,3,10/49,Early Stage Startup,1,82.0,1,test
18215,city_16,0.91,Male,Has,no_enrollment,Graduate,Humanities,>20,10/49,Pvt Ltd,2,74.0,0,test
8457,city_104,0.924,Male,No,no_enrollment,Primary School,,5,,,never,4.0,0,test
15074,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,164.0,0,test
18716,city_67,0.855,Male,Has,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,1,26.0,0,test
11702,city_101,0.5579999999999999,,Has,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,2,90.0,1,test
5526,city_104,0.924,,No,Full time course,Graduate,STEM,2,,Other,never,100.0,0,test
25647,city_173,0.878,Male,No,Full time course,Graduate,STEM,7,,,1,52.0,1,test
2438,city_136,0.897,Male,No,Full time course,Masters,STEM,7,,,1,88.0,0,test
13646,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,1,10.0,0,test
32036,city_103,0.92,Male,No,no_enrollment,Masters,STEM,>20,,,1,102.0,1,test
13207,city_97,0.925,Male,No,Full time course,Graduate,STEM,2,,,2,136.0,1,test
8437,city_45,0.89,Male,Has,Full time course,Graduate,STEM,4,<10,Early Stage Startup,1,17.0,0,test
28451,city_16,0.91,,Has,Full time course,Graduate,STEM,1,1000-4999,Pvt Ltd,never,42.0,0,test
8115,city_21,0.624,,No,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,7.0,0,test
19559,city_11,0.55,Male,No,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,>4,62.0,1,test
4215,city_46,0.762,,Has,no_enrollment,Masters,STEM,9,1000-4999,NGO,1,34.0,0,test
25521,city_103,0.92,Male,Has,no_enrollment,Graduate,Arts,10,500-999,Pvt Ltd,>4,9.0,0,test
1638,city_75,0.939,,No,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,6.0,0,test
32183,city_114,0.926,Male,Has,Full time course,High School,,5,,Pvt Ltd,1,94.0,0,test
20796,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,>20,,,>4,44.0,0,test
8297,city_103,0.92,,Has,no_enrollment,Graduate,STEM,14,500-999,Pvt Ltd,4,9.0,0,test
16297,city_21,0.624,,Has,no_enrollment,Masters,No Major,>20,1000-4999,Pvt Ltd,1,72.0,1,test
29594,city_103,0.92,Male,Has,no_enrollment,Graduate,Other,18,5000-9999,Pvt Ltd,>4,56.0,0,test
14206,city_103,0.92,Male,Has,Full time course,Graduate,STEM,13,,,1,74.0,0,test
13650,city_114,0.926,,Has,no_enrollment,Graduate,STEM,5,10/49,Early Stage Startup,1,105.0,0,test
21896,city_157,0.769,Male,No,no_enrollment,High School,,1,,,1,35.0,0,test
27700,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,96.0,0,test
23358,city_90,0.698,Male,Has,,,,9,,,1,31.0,0,test
8370,city_103,0.92,,No,Full time course,Graduate,STEM,5,,Public Sector,1,28.0,1,test
12351,city_21,0.624,Female,Has,no_enrollment,Graduate,STEM,4,,,1,2.0,1,test
30541,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,55.0,0,test
19964,city_149,0.6890000000000001,Male,No,no_enrollment,High School,,3,,,never,33.0,0,test
21162,city_103,0.92,Male,Has,Part time course,Graduate,STEM,3,100-500,NGO,>4,29.0,0,test
26382,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,,,>4,9.0,0,test
25545,city_160,0.92,Male,No,no_enrollment,Graduate,Humanities,15,50-99,Pvt Ltd,1,160.0,0,test
15917,city_16,0.91,Male,Has,no_enrollment,High School,,5,,,never,42.0,0,test
7164,city_114,0.926,Female,Has,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,100.0,0,test
28585,city_104,0.924,Male,Has,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,18.0,0,test
887,city_103,0.92,Male,Has,Part time course,Graduate,Other,6,50-99,Pvt Ltd,never,83.0,0,test
6408,city_103,0.92,Male,Has,Full time course,Graduate,Business Degree,>20,<10,Pvt Ltd,1,36.0,0,test
20003,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,1,172.0,0,test
3751,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,>4,134.0,0,test
26051,city_114,0.926,Male,Has,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,1,168.0,0,test
31159,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,10.0,1,test
220,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,67.0,0,test
18946,city_103,0.92,Male,No,,Masters,STEM,9,,,never,16.0,1,test
16817,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,11.0,0,test
14036,city_136,0.897,Male,Has,no_enrollment,Masters,STEM,8,50-99,Funded Startup,1,6.0,0,test
4150,city_103,0.92,Male,No,no_enrollment,Graduate,Business Degree,4,5000-9999,,1,34.0,0,test
23771,city_21,0.624,,Has,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,1,45.0,0,test
22560,city_67,0.855,Female,No,no_enrollment,Masters,STEM,3,,,2,124.0,1,test
19297,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,322.0,0,test
21498,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,19,<10,Pvt Ltd,>4,7.0,0,test
28311,city_103,0.92,Male,Has,Part time course,Masters,Humanities,10,10000+,Public Sector,1,32.0,0,test
31440,city_67,0.855,Male,Has,Full time course,Graduate,STEM,12,100-500,Pvt Ltd,4,100.0,0,test
10787,city_83,0.923,Male,Has,no_enrollment,Graduate,STEM,13,100-500,,1,10.0,0,test
22087,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,10.0,0,test
28185,city_136,0.897,Female,Has,no_enrollment,Graduate,Arts,4,100-500,Pvt Ltd,1,132.0,0,test
6660,city_114,0.926,,Has,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,1,22.0,0,test
12690,city_64,0.6659999999999999,Male,Has,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,248.0,0,test
10897,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,,,4,104.0,1,test
2767,city_75,0.939,Male,No,Full time course,Graduate,STEM,15,1000-4999,NGO,1,25.0,0,test
6399,city_103,0.92,,Has,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,3,102.0,0,test
22942,city_103,0.92,Male,Has,Full time course,Masters,STEM,11,10000+,Pvt Ltd,>4,84.0,0,test
133,city_103,0.92,,No,no_enrollment,,,5,,Pvt Ltd,never,27.0,0,test
14307,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,1,38.0,0,test
672,city_104,0.924,Male,Has,Full time course,Graduate,STEM,9,,,>4,45.0,0,test
20403,city_21,0.624,,Has,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,21.0,1,test
7427,city_103,0.92,Male,Has,no_enrollment,Graduate,Business Degree,6,,,>4,88.0,0,test
25587,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,4,27.0,0,test
11040,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,1,136.0,0,test
16354,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,3,39.0,0,test
300,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,42.0,0,test
19124,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,>20,1000-4999,Other,>4,161.0,0,test
26810,city_16,0.91,Female,No,Full time course,Graduate,Other,5,10/49,Pvt Ltd,1,127.0,0,test
12729,city_136,0.897,Male,Has,no_enrollment,Graduate,STEM,7,,,never,2.0,0,test
16487,city_16,0.91,Male,Has,no_enrollment,Graduate,Business Degree,10,,,never,60.0,0,test
22988,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,10.0,0,test
7633,city_103,0.92,Male,No,no_enrollment,Masters,Business Degree,2,5000-9999,Pvt Ltd,2,36.0,0,test
16541,city_21,0.624,,Has,no_enrollment,Masters,STEM,<1,50-99,Pvt Ltd,3,51.0,1,test
13683,city_23,0.899,Male,Has,no_enrollment,High School,,5,50-99,Pvt Ltd,2,34.0,0,test
10872,city_83,0.923,Male,No,Full time course,Graduate,STEM,3,,,1,37.0,0,test
21655,city_61,0.913,,Has,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,26.0,0,test
14349,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,111.0,0,test
14647,city_21,0.624,,Has,Full time course,Masters,STEM,11,10000+,Pvt Ltd,3,91.0,1,test
19264,city_103,0.92,,Has,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,10.0,0,test
28240,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,14,<10,Early Stage Startup,1,35.0,0,test
30297,city_114,0.926,Male,No,,High School,,3,,,1,49.0,0,test
3111,city_103,0.92,,Has,no_enrollment,Graduate,STEM,16,100-500,NGO,1,21.0,0,test
26425,city_67,0.855,Male,No,Full time course,High School,,4,,,never,17.0,0,test
20180,city_16,0.91,,No,Full time course,Graduate,STEM,1,,,,42.0,1,test
28362,city_160,0.92,Male,Has,no_enrollment,Graduate,No Major,19,10/49,Pvt Ltd,>4,42.0,0,test
23040,city_103,0.92,Female,Has,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,44.0,0,test
18516,city_21,0.624,,No,Full time course,Graduate,STEM,2,,,never,24.0,0,test
10423,city_21,0.624,,Has,no_enrollment,High School,,10,,,1,48.0,1,test
24525,city_21,0.624,,No,no_enrollment,Masters,STEM,2,,,never,51.0,1,test
7147,city_103,0.92,,Has,no_enrollment,Masters,STEM,15,10000+,,1,96.0,0,test
10005,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,14,,,>4,192.0,1,test
11619,city_21,0.624,Female,No,Full time course,Graduate,STEM,3,500-999,NGO,1,53.0,1,test
16154,city_103,0.92,,No,Full time course,Graduate,STEM,2,,,never,132.0,1,test
13396,city_21,0.624,Female,Has,Full time course,Graduate,STEM,19,,,1,28.0,1,test
16962,city_160,0.92,Male,No,Full time course,High School,,3,,Public Sector,1,53.0,1,test
31909,city_75,0.939,Male,No,Full time course,Graduate,STEM,10,,,1,30.0,0,test
7151,city_23,0.899,Male,Has,Part time course,Graduate,STEM,14,10000+,Public Sector,2,78.0,0,test
19006,city_103,0.92,,Has,no_enrollment,,,10,5000-9999,Pvt Ltd,1,20.0,0,test
20067,city_16,0.91,Male,Has,no_enrollment,Graduate,No Major,>20,,,1,95.0,0,test
21759,city_103,0.92,,Has,no_enrollment,Graduate,STEM,>20,,,>4,7.0,0,test
22476,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,4,50-99,NGO,1,154.0,0,test
3102,city_136,0.897,Male,Has,no_enrollment,Phd,STEM,18,10/49,Pvt Ltd,1,256.0,0,test
6018,city_114,0.926,Male,Has,Full time course,Masters,STEM,11,50-99,Pvt Ltd,1,24.0,0,test
30303,city_136,0.897,Male,Has,no_enrollment,Masters,STEM,10,10/49,Pvt Ltd,1,24.0,0,test
14190,city_21,0.624,Male,No,Full time course,Graduate,STEM,4,,,2,50.0,1,test
15714,city_136,0.897,Male,Has,,Masters,STEM,9,10000+,Pvt Ltd,>4,42.0,0,test
7483,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,16,,,1,50.0,0,test
29623,city_101,0.5579999999999999,Male,Has,Full time course,Graduate,STEM,1,,,1,36.0,1,test
17755,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,176.0,0,test
7640,city_160,0.92,Male,Has,no_enrollment,Graduate,Business Degree,>20,50-99,Pvt Ltd,3,304.0,0,test
27870,city_19,0.682,Female,No,Full time course,High School,,4,,,never,152.0,1,test
29042,city_103,0.92,Male,No,Part time course,Graduate,STEM,5,10000+,Pvt Ltd,1,39.0,0,test
22014,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,50.0,0,test
3851,city_16,0.91,Male,Has,no_enrollment,Masters,STEM,7,100-500,NGO,1,74.0,0,test
9518,city_61,0.913,Male,Has,no_enrollment,Masters,STEM,>20,,,1,75.0,0,test
17723,city_103,0.92,Male,Has,no_enrollment,Graduate,Humanities,<1,100-500,NGO,1,34.0,0,test
4284,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,149.0,0,test
16579,city_27,0.848,Male,Has,no_enrollment,Graduate,STEM,16,100-500,Funded Startup,>4,110.0,0,test
12975,city_57,0.866,Male,No,Full time course,High School,,5,,,never,19.0,0,test
30057,city_103,0.92,,No,Full time course,Masters,Humanities,>20,,,1,35.0,0,test
22442,city_21,0.624,Female,No,,Masters,STEM,6,,,2,43.0,1,test
15717,city_11,0.55,Male,No,Full time course,Graduate,STEM,3,,,1,138.0,0,test
17380,city_138,0.836,Male,No,Full time course,Masters,STEM,3,<10,Public Sector,1,28.0,0,test
17490,city_65,0.802,,Has,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,15.0,0,test
22880,city_173,0.878,,Has,no_enrollment,Graduate,STEM,17,,,1,6.0,0,test
31751,city_61,0.913,Male,Has,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,1,100.0,0,test
27290,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,16,1000-4999,Other,>4,56.0,0,test
30553,city_103,0.92,Male,No,no_enrollment,,,4,,Pvt Ltd,never,34.0,0,test
16786,city_21,0.624,,Has,no_enrollment,Graduate,STEM,5,,Pvt Ltd,1,21.0,1,test
19689,city_21,0.624,,Has,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,74.0,1,test
10337,city_14,0.698,Male,No,no_enrollment,Masters,STEM,16,500-999,Pvt Ltd,2,8.0,0,test
21076,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,78.0,0,test
31434,city_103,0.92,Male,Has,no_enrollment,Phd,STEM,>20,,,>4,65.0,0,test
1938,city_165,0.903,,No,no_enrollment,Primary School,,12,,,,15.0,0,test
31815,city_114,0.926,Male,Has,no_enrollment,High School,,8,10000+,Pvt Ltd,2,85.0,0,test
6455,city_103,0.92,Male,No,no_enrollment,Primary School,,5,,,never,15.0,0,test
21719,city_36,0.893,Male,Has,no_enrollment,Masters,STEM,4,500-999,Public Sector,1,18.0,0,test
7736,city_90,0.698,Male,Has,no_enrollment,High School,,7,<10,Funded Startup,1,48.0,0,test
7714,city_21,0.624,Male,Has,no_enrollment,Masters,STEM,6,10000+,,1,10.0,0,test
24529,city_136,0.897,Male,Has,no_enrollment,Phd,STEM,19,50-99,Pvt Ltd,4,314.0,0,test
27591,city_16,0.91,Male,No,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,3,8.0,0,test
22653,city_104,0.924,Male,Has,no_enrollment,Graduate,STEM,12,,,1,114.0,0,test
3227,city_136,0.897,Male,No,Part time course,Graduate,STEM,8,10000+,Pvt Ltd,2,6.0,0,test
24390,city_101,0.5579999999999999,Male,No,Full time course,Graduate,STEM,3,,,1,332.0,0,test
21014,city_16,0.91,,Has,no_enrollment,Graduate,Humanities,3,50-99,Funded Startup,1,212.0,0,test
13905,city_100,0.887,Male,Has,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,>4,18.0,0,test
6978,city_21,0.624,,Has,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,3,26.0,0,test
4009,city_65,0.802,Male,No,Full time course,Graduate,STEM,4,,,never,134.0,0,test
25035,city_116,0.743,,Has,no_enrollment,Masters,STEM,,,,2,144.0,0,test
18006,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,21.0,0,test
6959,city_16,0.91,Male,No,Full time course,High School,,9,,,1,79.0,0,test
8883,city_118,0.722,Male,Has,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,4,4.0,0,test
32831,city_104,0.924,Male,No,Part time course,High School,,3,50-99,Funded Startup,1,22.0,0,test
999,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,2,85.0,0,test
4925,city_116,0.743,Male,Has,no_enrollment,Phd,STEM,9,100-500,NGO,never,10.0,0,test
29693,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,41.0,0,test
1774,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,4,62.0,1,test
11312,city_160,0.92,Female,Has,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,105.0,0,test
17387,city_136,0.897,Male,Has,Part time course,Masters,STEM,9,10000+,,1,112.0,0,test
13116,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,66.0,0,test
8099,city_104,0.924,,Has,no_enrollment,High School,,7,50-99,Pvt Ltd,4,72.0,0,test
3863,city_73,0.754,Male,Has,Part time course,Masters,STEM,3,100-500,Pvt Ltd,2,69.0,0,test
31569,city_136,0.897,Male,Has,Full time course,Graduate,STEM,>20,,Public Sector,1,14.0,0,test
25229,city_65,0.802,Male,Has,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,3,30.0,0,test
16857,city_136,0.897,Male,No,no_enrollment,Phd,STEM,12,5000-9999,Public Sector,2,74.0,1,test
28668,city_103,0.92,,No,Part time course,Graduate,STEM,10,,,1,16.0,1,test
17693,city_83,0.923,Male,Has,no_enrollment,Masters,STEM,8,10/49,Early Stage Startup,2,288.0,0,test
21061,city_100,0.887,,No,no_enrollment,Graduate,,<1,,,never,56.0,1,test
14612,city_21,0.624,Male,Has,Full time course,Masters,STEM,4,1000-4999,Pvt Ltd,1,320.0,1,test
3641,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,192.0,0,test
28974,city_16,0.91,Male,Has,no_enrollment,Graduate,Humanities,5,10/49,Pvt Ltd,2,49.0,0,test
5811,city_100,0.887,Male,No,Full time course,Masters,STEM,7,<10,Public Sector,2,64.0,0,test
24256,city_33,0.4479999999999999,Male,No,no_enrollment,Graduate,STEM,4,10/49,Public Sector,1,44.0,1,test
27094,city_16,0.91,Female,Has,no_enrollment,Graduate,STEM,20,50-99,Pvt Ltd,1,4.0,1,test
26148,city_150,0.698,Other,No,,Graduate,STEM,2,,,never,143.0,1,test
32488,city_11,0.55,Male,Has,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,24.0,1,test
9379,city_136,0.897,,Has,no_enrollment,Masters,STEM,19,,,1,95.0,0,test
12567,city_21,0.624,,No,Full time course,Masters,STEM,5,<10,,>4,7.0,1,test
23208,city_103,0.92,,No,no_enrollment,Graduate,Other,14,100-500,Pvt Ltd,>4,166.0,0,test
30946,city_21,0.624,,Has,no_enrollment,Graduate,STEM,>20,,,1,3.0,1,test
14289,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,22.0,0,test
19975,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,>4,81.0,1,test
17492,city_123,0.738,,Has,no_enrollment,Graduate,Other,12,,,>4,17.0,0,test
29311,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,3,32.0,0,test
25849,city_103,0.92,Male,Has,no_enrollment,Graduate,Business Degree,14,1000-4999,Pvt Ltd,>4,38.0,0,test
10698,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,2,32.0,0,test
9078,city_21,0.624,,Has,no_enrollment,Graduate,STEM,4,,,1,74.0,1,test
30807,city_103,0.92,Male,No,Full time course,High School,,7,,,never,69.0,0,test
7762,city_116,0.743,Male,Has,no_enrollment,Masters,Humanities,10,1000-4999,Pvt Ltd,3,52.0,1,test
31814,city_71,0.884,Male,Has,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,29.0,0,test
25170,city_21,0.624,,Has,no_enrollment,Masters,STEM,1,100-500,Pvt Ltd,1,32.0,1,test
21452,city_146,0.735,,No,no_enrollment,Masters,STEM,8,50-99,Public Sector,2,43.0,0,test
31986,city_103,0.92,Male,Has,no_enrollment,Graduate,Humanities,5,,,1,42.0,1,test
9254,city_21,0.624,,Has,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,156.0,1,test
13168,city_160,0.92,Male,Has,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,3,102.0,0,test
17080,city_103,0.92,Male,No,no_enrollment,High School,,3,,,1,33.0,0,test
29187,city_73,0.754,Male,Has,no_enrollment,Graduate,STEM,7,,,2,13.0,0,test
24857,city_160,0.92,Male,Has,no_enrollment,Graduate,Humanities,>20,,,>4,50.0,0,test
20857,city_45,0.89,Female,No,no_enrollment,Phd,STEM,>20,<10,Public Sector,4,87.0,0,test
11269,city_103,0.92,Female,Has,no_enrollment,Masters,STEM,>20,,,>4,82.0,1,test
10594,city_138,0.836,Male,Has,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,7.0,0,test
32205,city_71,0.884,Male,Has,no_enrollment,Masters,STEM,3,<10,Pvt Ltd,1,56.0,0,test
582,city_97,0.925,Male,No,Full time course,Masters,STEM,14,,,2,96.0,0,test
11315,city_114,0.926,Male,No,Full time course,Graduate,STEM,4,,,4,24.0,1,test
3322,city_46,0.762,,Has,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,33.0,0,test
16608,city_21,0.624,Male,No,Full time course,Graduate,STEM,2,,,never,150.0,1,test
12164,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,never,85.0,1,test
14748,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,78.0,0,test
5653,city_67,0.855,,Has,no_enrollment,Graduate,STEM,5,,,1,86.0,0,test
17615,city_28,0.939,Male,Has,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,1,29.0,0,test
18777,city_16,0.91,Male,No,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,>4,100.0,0,test
3802,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,>20,,,1,24.0,0,test
24100,city_36,0.893,Male,No,Full time course,Masters,STEM,10,1000-4999,Public Sector,2,37.0,0,test
29100,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,4,79.0,0,test
19044,city_128,0.527,,Has,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,250.0,1,test
29467,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,10,,,1,51.0,1,test
27332,city_160,0.92,,Has,no_enrollment,Graduate,No Major,14,,,1,23.0,0,test
1496,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,10,10/49,Funded Startup,1,20.0,0,test
25010,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,never,81.0,1,test
28011,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,36.0,0,test
25442,city_21,0.624,,Has,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,>4,28.0,0,test
15122,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,17,1000-4999,Public Sector,1,85.0,0,test
8097,city_45,0.89,Male,Has,no_enrollment,High School,,12,500-999,Pvt Ltd,>4,188.0,0,test
